iter,w1,w2,w3,w4,w5
437,0.283805811,0.460843073,0.37264466,0.511771393,0.651277361
438,0.529068729,0.507547782,0.471811691,0.407966054,0.619042054
439,0.342826374,0.550195856,0.43934399,0.734833718,0.330262969
440,0.20191105,0.185908241,0.993579116,0.528502439,0.090118011
441,0.945663045,0.508204978,0.388961746,0.419197213,0.126303152
442,0.259819395,0.32105104,0.503968328,0.069062935,1.459444915
443,0.297542805,0.562102595,0.051781901,0.830653182,0.642867628
444,0.253903576,0.292558267,1.118015044,0.049749761,0.124400345
445,0.849619474,0.521240921,0.189918813,0.070708761,1.876675071
446,0.354753319,0.163202707,1.050456908,0.182127081,1.033102262
447,0.278081985,0.299262948,0.541577339,1.777760367,0.050848821
448,0.615440726,0.160286485,0.094424725,0.049549082,0.126899137
449,0.347914463,0.525318619,0.371333902,1.060280614,0.142718299
450,0.294414622,0.646275255,0.559378837,1.767899724,0.045817097
451,0.881094612,0.205900166,0.07146205,0.11076596,0.607655021
452,0.558691322,0.599712805,0.220630237,0.507744756,0.674704665
453,0.71645634,0.228430438,0.127002989,1.069283825,0.573768455
454,0.143352562,0.227453866,0.484014518,0.947600756,0.050441857
455,0.366774219,0.24758217,0.164727592,0.89640031,1.059770279
456,0.122669311,0.640552691,0.37453336,0.091595206,0.601168658
457,0.469749758,0.318131881,0.163835821,0.352280229,0.029943565
458,0.37601388,0.270433461,0.332415445,1.62441492,0.592293018
459,0.290247194,0.467753319,0.047245902,0.927212813,0.044504472
460,0.241614611,0.356156358,0.477977994,0.716505285,0.143108239
461,0.205511048,0.179339344,0.084858474,1.096687133,0.208560361
462,0.469444082,0.40049619,0.30627043,0.953187704,0.561209669
463,0.260974685,1.039340729,0.390202945,1.033049732,0.609739482
464,0.242873941,0.255773069,0.386731779,0.170205984,1.416599617
465,0.324140036,0.396774022,0.066389264,0.13644417,0.659838826
466,0.151423247,0.263665636,0.642466614,1.237156974,0.042242758
467,0.0631755,0.258311995,0.065061183,0.067198951,0.810223324
468,0.528447837,0.507620198,0.351790771,0.093882878,0.212494633
469,0.54623565,0.398830106,0.251698355,0.696592377,0.847294931
470,0.525843372,0.718666353,0.597243165,0.032311758,0.507235845
471,0.417079818,0.295511088,0.779189987,0.057272606,0.306363555
472,0.267973274,0.359295182,0.172652385,0.338063099,0.043892597
473,0.32968172,0.280624722,0.140918184,0.063384589,0.693159087
474,0.783103141,0.14492069,0.265887477,0.723707909,0.085427764
475,0.182992519,0.359693372,0.378916474,0.825492557,0.034173122
476,0.212250769,0.409167555,0.281801742,0.062503262,1.682161704
477,0.211168805,0.145445646,0.457891606,0.006056727,0.752558955
478,0.399404712,0.116242568,0.09325406,1.172325924,0.034982044
479,0.150557027,0.324376603,0.300335961,0.95516944,0.493688487
480,0.263463148,0.341216567,0.095611947,0.557507003,0.829544095
481,0.443365221,0.131946202,0.402646657,1.006472739,0.131734571
482,0.285260097,0.210563981,0.068786068,0.136933536,0.07558594
483,0.229416408,0.130591333,0.202804863,1.628661498,0.023295882
484,0.142051562,0.681954418,0.296366363,0.107777587,0.074403575
485,0.299241898,0.268477065,0.073037935,0.180644319,0.109092495
486,0.294283878,0.472045946,0.245119011,0.442079371,0.908623103
487,0.452090372,0.194251917,0.202029884,0.073116487,0.746594486
488,0.67749687,0.520772157,0.236988059,0.319575952,1.665043677
489,0.416928808,0.696995822,0.505507234,0.521582561,0.584790154
490,0.061764489,0.236039657,1.15075938,0.018506141,0.750498219
491,0.307157231,0.70748911,0.071464284,0.457780673,0.530417415
492,0.161421559,0.291006022,0.089141008,0.39575779,0.070842472
493,0.34278626,0.204049195,0.451035598,0.969740953,0.539808855
494,0.198614177,0.291712474,0.210674542,0.45559967,0.035993568
495,0.317928441,0.685563362,0.180015024,0.042735555,0.059168616
496,0.416639358,0.241906058,0.07212244,0.390375542,0.078301019
497,0.848060936,0.261231766,0.343112197,1.093504888,0.157322547
498,0.102047673,0.730037867,0.530226973,0.813799844,0.335061852
499,0.203504446,0.066249085,0.397419758,0.052062125,0.985233092
500,0.234749783,0.326676245,0.849259638,0.234621358,0.208357084
